Advertiser_ID,Advertiser_Name,total_spend,total_creatives,ca_ad_count,avg_ad_spend,avg_impressions,avg_cpi,avg_ad_duration,pct_video,pct_text,pct_image,avg_geo_targets,pct_age_targeted,pct_gender_targeted,avg_pct_target_young,avg_pct_target_middle,avg_pct_target_older,pct_female_only,pct_male_only,avg_ca_districts,has_district_targeting,weeks_active,spend_consistency,max_weekly_spend,pct_spend_in_peak_week,num_states,pct_spend_ca,geo_hhi,cluster_label,archetype,pca_x,pca_y,spend_per_creative
AR17375362763735433217,FRIENDS OF MIKE LEE INC,318600,179,5,190.0,8500.0,0.044193939393939397,16.0,0.0,1.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,3.072273444890771,82800,0.25786359389598257,56.0,0.02569727358194923,0.6335413736593275,1,Hyper-Local Grassroots,2.5038113379297138,1.0860896637427235,63720.0
AR02404665258892328961,"Yanka Industries, Inc",716600,335,48,133.33333333333334,1802.0833333333333,0.13854166666666667,30.395833333333332,0.16666666666666666,0.8333333333333334,0.0,172.04166666666666,0.14583333333333334,0.10416666666666667,0.048611111111111105,0.048611111111111105,0.048611111111111105,0.0,0.0,0.0,0.0,280,1.1044407052822107,22400,0.03099059214167128,54.0,0.14200027897893708,0.04866505231944679,1,Hyper-Local Grassroots,1.9864954947907123,1.749326656449378,14929.166666666666
AR01845763509715992577,Cooperative of American Physicians Independent Expenditure Committee,2100,8,8,262.5,41187.5,0.008478049728049728,5.125,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6060915267313265,1500,0.7142857142857143,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.8331798953901618,-2.527068887064799,262.5
AR01344895152484777985,EQUALITY CALIFORNIA VOTES,57700,6,6,9550.0,1190333.3333333333,0.08256924448100919,20.5,0.5,0.5,0.0,92.5,0.5,0.5,0.2222222222222222,0.19444444444444442,0.08333333333333333,0.0,0.0,0.0,0.0,7,0.5315785590128894,17000,0.29462738301559793,42.0,0.9829642248722317,0.9662476891420876,0,Targeted Persuader,-0.26858159563278927,-1.785801745370651,9616.666666666666
AR09787561122700722177,Safer Los Angeles County Sponsored by Labor Organizations,6800,4,4,1625.0,270625.0,0.007915142133408387,9.5,1.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0831890330807703,3600,0.5294117647058824,37.0,0.6538461538461539,0.43084319526627224,1,Hyper-Local Grassroots,1.0090210769650798,-1.0388354170124665,1700.0
AR05723789940559446017,AJWANG FOR CONGRESS,1600,3,3,550.0,12833.333333333334,0.0439327731092437,45.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.21347814095749162,300,0.1875,52.0,0.4,0.18222222222222226,1,Hyper-Local Grassroots,2.8880867188165835,0.18460516990808723,533.3333333333334
AR04241855953755963393,Steven Choi for Senate 2024,1500,17,17,120.58823529411765,4529.411764705882,0.09610356963298139,9.941176470588236,0.058823529411764705,0.9411764705882353,0.0,40.11764705882353,0.058823529411764705,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,4,0.5047918529600243,500,0.3333333333333333,23.0,0.7142857142857143,0.5238095238095238,1,Hyper-Local Grassroots,2.391520457210764,-0.8988956105133525,88.23529411764706
AR11055182701064617985,ALLYSON FOR CONGRESS,2700,1,1,2750.0,162500.0,0.016923076923076923,11.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,1.0,3,0.5900968443520823,1300,0.4642857142857143,1.0,1.0,1.0,0,Targeted Persuader,-3.9114752217645736,-1.8126408462882468,2700.0
AR11439618454861119489,WISHARE MEDIA GROUP,7500,48,48,168.75,42395.833333333336,0.03572351527614686,9.354166666666666,0.9791666666666666,0.020833333333333332,0.0,10.9375,0.9791666666666666,0.9791666666666666,0.2902777777777778,0.3444444444444444,0.3444444444444444,0.0,0.0,0.041666666666666664,0.041666666666666664,11,1.1554519252775484,1300,0.16883116883116883,51.0,0.552,0.3102080000000001,0,Targeted Persuader,-2.795760599554077,0.6334087826822814,156.25
AR16392733620038533121,"PLANNED PARENTHOOD FEDERATION OF AMERICA, INC.",591100,210,101,2238.6138613861385,212316.8316831683,0.008608606681782049,18.792079207920793,0.22772277227722773,0.0,0.7722772277227723,1594.019801980198,1.0,0.7623762376237624,0.933993399339934,0.033003300330033,0.033003300330033,0.6039603960396039,0.0,0.0,0.0,55,1.7294011140115406,85300,0.14420963651732882,51.0,0.11876163085772289,0.05512024483398231,0,Targeted Persuader,-2.5426320587951445,3.1741133391732324,5852.475247524752
AR14867483393406271489,Constantine for Supervisor 2022,2300,7,7,321.42857142857144,81500.0,0.01882756665419204,20.571428571428573,0.42857142857142855,0.0,0.5714285714285714,9.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,5,0.6629543774772567,900,0.391304347826087,39.0,0.2033898305084746,0.08072392990519967,0,Targeted Persuader,-1.2557679844731828,1.5537188120314231,328.57142857142856
AR07315955414066003969,COMMITTEE FOR YES ON S 2023,500,5,5,130.0,20800.0,0.14117703349282298,19.2,0.0,0.4,0.6,12.0,0.6,0.0,0.12000000000000002,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,5,0.37267799624996495,200,0.3333333333333333,34.0,0.1282051282051282,0.038790269559500316,1,Hyper-Local Grassroots,0.8945102088195858,1.3522267062272482,100.0
AR10037249922627010561,Sabina Zafar For San Ramon Mayor 2020,1100,30,30,73.33333333333333,10266.666666666666,0.05911890897773251,17.966666666666665,0.0,0.0,1.0,3.0,0.13333333333333333,0.0,0.03111111111111111,0.051111111111111114,0.051111111111111114,0.0,0.0,0.0,0.0,8,0.3763993960049205,200,0.18181818181818182,51.0,0.1774193548387097,0.04474505723204994,1,Hyper-Local Grassroots,1.8989744018027839,2.1181254429873717,36.666666666666664
AR11210147285767815169,ACLU California Action,39100,253,253,172.92490118577075,30707.509881422924,0.01650041554117228,23.32806324110672,0.019762845849802372,0.0,0.9802371541501976,139.4822134387352,0.019762845849802372,0.019762845849802372,0.006587615283267457,0.006587615283267457,0.006587615283267457,0.0,0.0,0.0,0.0,6,0.6270503094491343,10600,0.2710997442455243,51.0,0.8785046728971962,0.7720652458730022,1,Hyper-Local Grassroots,1.7261401097415598,0.27272018668122666,154.54545454545453
AR03958879095701372929,Raymond Liu,100,3,3,50.0,4166.666666666667,0.01216931216931217,8.666666666666666,0.0,0.0,1.0,12.0,1.0,0.0,0.20000000000000004,0.4000000000000001,0.4000000000000001,0.0,0.0,0.0,0.0,2,0.0,100,0.5,18.0,0.0625,0.0625,0,Targeted Persuader,-0.7106840136733961,1.6707510726307633,33.333333333333336
AR05787600922511147009,VICTOR GORDO FOR MAYOR 2020,4100,5,5,830.0,400600.0,0.021563852288062815,64.8,0.2,0.0,0.8,3.0,1.0,0.2,0.26666666666666666,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0,0.0,14,1.284832148879242,1400,0.3111111111111111,44.0,0.5194805194805194,0.2761005228537696,0,Targeted Persuader,-1.1972487866224601,1.3857065733585294,820.0
AR09131550583868620801,Anna Caballero for Senate 2022,39100,6,6,6691.666666666667,429666.6666666667,0.11210567210567211,15.833333333333334,0.6666666666666666,0.3333333333333333,0.0,171.0,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,7,0.5062022250563692,7700,0.1969309462915601,53.0,0.8669724770642202,0.7521673259826618,0,Targeted Persuader,-1.0534545073435166,-1.1510802939798825,6516.666666666667
AR11470470905755336705,Coalition to Grow San Francisco - Grow SF PAC Opposing Chan for Supervisor 2024,14400,7,7,2114.285714285714,66142.85714285714,0.028888888888888888,13.714285714285714,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.7790663928346829,5800,0.4027777777777778,23.0,0.8674698795180723,0.7533023660908698,1,Hyper-Local Grassroots,0.9172859952768379,-1.4076002352543588,2057.1428571428573
AR08114800845582761985,BISH FOR CONGRESS,100,2,2,50.0,16500.0,0.050769230769230775,10.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.3693063937629153,100,0.5,32.0,0.2,0.20000000000000004,1,Hyper-Local Grassroots,2.309874772907409,1.3038880004578939,50.0
AR03315124727084744705,USAFACTS GROUP LLC,1389600,26,1,50.0,500.0,0.1,1.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.7944188357934048,107400,0.07728842832469776,51.0,0.1434635585293906,0.05051260907830738,1,Hyper-Local Grassroots,1.14451088382394,1.1551154930074978,1389600.0
AR10872164901812436993,"QUIBI HOLDINGS, LLC",130900,131,14,57.142857142857146,1214.2857142857142,0.08831168831168831,6.285714285714286,0.0,0.0,1.0,176.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.9260799301571343,53400,0.4079449961802903,56.0,0.09375,0.04580142028554432,1,Hyper-Local Grassroots,2.118271674357244,2.4480852269551807,9350.0
AR02561141465925287937,הביטחוניסטים,0,57,7,50.0,28071.428571428572,0.061625396825396826,28.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,Hyper-Local Grassroots,1.6556134886152465,1.0510221676955096,0.0
AR11651883744448479233,"NO ON MEASURE A - ANAHEIM RESIDENTS AGAINST CUTS TO ESSENTIAL CITY SERVICES, A PROJECT OF THE CALIFORNIA HOTEL & LODGING ASSOCIATION",3100,1,1,3250.0,12500.0,0.26,55.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.48387096774193544,600,0.1935483870967742,51.0,0.6666666666666666,0.45185185185185184,1,Hyper-Local Grassroots,3.130757814669501,-0.8873027672448655,3100.0
AR06954033226000105473,RE-ELECT REBECCA KAPLAN FOR CITY COUNCIL 2020,1700,1,1,1750.0,17500.0,0.1,43.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.1417083438369147,900,0.5,52.0,0.5555555555555556,0.32510288065843623,1,Hyper-Local Grassroots,2.878726302169515,-0.5714819383138816,1700.0
AR11752680184434655233,Jacob Wolak,2600,3,3,816.6666666666666,1833.3333333333333,0.3444444444444444,21.666666666666668,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,0.7493328842219021,1300,0.48148148148148145,43.0,0.8620689655172413,0.7479191438763376,1,Hyper-Local Grassroots,2.9246527765696966,-1.6133908771456524,866.6666666666666
AR08453731901914480641,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST ACTION FUND,300,1,1,350.0,212500.0,0.0016470588235294118,3.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,200,0.5,51.0,0.05660377358490566,0.02100391598433606,1,Hyper-Local Grassroots,2.2818941981269867,1.395104028345319,300.0
AR00824780368195354625,JENNIFER ESTEEN RN FOR ASSEMBLY 2022,16400,12,12,1350.0,139666.66666666666,0.03856769448874712,17.0,0.8333333333333334,0.16666666666666666,0.0,39.0,0.8333333333333334,0.8333333333333334,0.27777777777777773,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,7,0.500483827304292,2900,0.17575757575757575,52.0,0.8214285714285714,0.6757080383173677,0,Targeted Persuader,-2.0476427610912156,-0.7616757118218814,1366.6666666666667
AR14400221772286787585,Vin Kruttiventi for Congress 2024,10500,3,3,3333.3333333333335,3987500.0,0.0027790346907993965,74.66666666666667,0.3333333333333333,0.0,0.6666666666666666,49.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,26,0.535593848895837,700,0.06666666666666667,51.0,0.6688311688311688,0.4494855793557092,1,Hyper-Local Grassroots,0.5030293384975885,0.7943953199106215,3500.0
AR02657599181488652289,REP. TJ COX - U.S. HOUSE OF REPRESENTATIVES,16900,183,183,115.57377049180327,22448.087431693988,0.03072664793874762,13.240437158469945,0.33879781420765026,0.0,0.6612021857923497,27.688524590163933,0.8579234972677595,0.26229508196721313,0.15300546448087432,0.3524590163934426,0.3524590163934426,0.0,0.0,0.5737704918032787,0.5737704918032787,24,0.8220520178700668,2400,0.1411764705882353,54.0,0.7488584474885844,0.5621859427451468,0,Targeted Persuader,-1.3197496777452087,1.066993003298376,92.34972677595628
AR10322613476828119041,"National City Quality of Life Coalition 2024, Opposing Measure R",100,2,2,50.0,15000.0,0.01090909090909091,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,1,0.0,100,1.0,20.0,0.05555555555555555,0.05555555555555555,0,Targeted Persuader,-0.7661712223801028,0.9541994619230737,50.0
AR01419155463450132481,Hugo Soto-Martinez for City Council 2022,10200,2,2,5125.0,121250.0,0.07551515151515151,21.0,0.5,0.5,0.0,27.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,6,1.339256958068941,5600,0.5436893203883495,52.0,0.7481481481481481,0.5615912208504801,1,Hyper-Local Grassroots,-0.12096977912808951,-1.0197370563680415,5100.0
AR01356058889178578945,DEMAND THE VOTE,200,3,3,50.0,6166.666666666667,0.06761904761904762,2.0,0.0,1.0,0.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,200,1.0,40.0,0.08333333333333333,0.08333333333333334,1,Hyper-Local Grassroots,2.8833698561627252,-0.5699846247202336,66.66666666666667
AR07143184410349666305,COOKIES RETAIL LLC,400,1,1,450.0,187500.0,0.0024,14.0,0.0,0.0,1.0,3.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,3,0.6928203230275509,300,0.6,53.0,0.05357142857142857,0.019770408163265307,0,Targeted Persuader,-0.7653521320126483,1.8356599844930104,400.0
AR11679967951481470977,US HOUSE OF REPRESENTATIVES OFFICE OF FINANCE,71200,31,31,2348.3870967741937,411290.32258064515,0.014168126029346443,29.29032258064516,1.0,0.0,0.0,44.32258064516129,0.16129032258064516,0.16129032258064516,0.08602150537634408,0.05376344086021505,0.02150537634408602,0.0,0.0,0.0,0.0,40,1.0181624577381991,9100,0.12834978843441466,18.0,0.9766803840877915,0.9539365611610694,1,Hyper-Local Grassroots,0.16977564671216086,-1.1077850211199758,2296.7741935483873
AR09474519596653346817,Marc Levine for Insurance Commissioner,24600,12,12,2045.8333333333333,263916.6666666667,0.05386606585135997,27.5,0.25,0.6666666666666666,0.08333333333333333,2.0,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,12,0.9518725862421272,6600,0.27049180327868855,52.0,0.7636986301369864,0.5876337023831867,1,Hyper-Local Grassroots,1.1579647237923238,-0.5418657722351028,2050.0
AR10187338637117489153,Californians for Fiscal Responsibility,4400,1,1,4250.0,137500.0,0.03090909090909091,11.0,1.0,0.0,0.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,0.9793846102916018,3100,0.7045454545454546,1.0,1.0,1.0,0,Targeted Persuader,-3.0551168370072155,-2.374011254195189,4400.0
AR02810721568819249153,MEDINA FOR STATE SENATE 2020,15600,24,24,645.8333333333334,126375.0,0.011045821956967468,2.9166666666666665,0.2916666666666667,0.0,0.7083333333333334,177.0,1.0,1.0,0.16666666666666666,0.4791666666666667,0.3541666666666667,0.375,0.3333333333333333,0.0,0.0,7,0.6572935763389021,4900,0.3141025641025641,45.0,0.7626262626262627,0.5829507193143558,0,Targeted Persuader,-3.0034432511358684,0.9654790515712484,650.0
AR09288034762360881153,MARK GONZALEZ FOR ASSEMBLY 2024,31700,46,46,693.4782608695652,70380.43478260869,0.04372397702953632,18.608695652173914,0.9130434782608695,0.08695652173913043,0.0,63.91304347826087,0.41304347826086957,0.41304347826086957,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.0,0.0,0.0,0.0,17,0.7986020315178581,5800,0.18181818181818182,24.0,0.9606060606060606,0.9228833792470156,0,Targeted Persuader,-0.6312500682511808,-1.1762228976999047,689.1304347826087
AR03945628674916614145,REBELLION PAC,15500,35,11,727.2727272727273,59545.454545454544,0.09195804195804196,2.5454545454545454,0.09090909090909091,0.9090909090909091,0.0,3.0,0.09090909090909091,0.09090909090909091,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0,0.0,1.0,1.0,8,1.0256161634583616,5300,0.3375796178343949,51.0,0.42346938775510207,0.26910662224073306,1,Hyper-Local Grassroots,2.092197952428036,0.599107959158839,1409.090909090909
AR10979490705700814849,REPUBLICAN ADS LLC,64200,148,22,63.63636363636363,5318.181818181818,0.0716612372835283,6.045454545454546,0.0,0.36363636363636365,0.6363636363636364,5208.909090909091,0.18181818181818182,0.0,0.03636363636363637,0.07272727272727274,0.07272727272727274,0.0,0.0,0.0,0.0,135,2.70397113057013,11000,0.16516516516516516,56.0,0.03560371517027864,0.10580471393380556,1,Hyper-Local Grassroots,1.6906442410987268,3.2461025350513744,2918.181818181818
AR02450433598629609473,AUDREY DENNEY FOR CONGRESS,11100,10,9,1150.0,62777.77777777778,0.020268380856616152,9.777777777777779,0.8888888888888888,0.1111111111111111,0.0,3.0,0.8888888888888888,0.8888888888888888,0.5925925925925926,0.2962962962962963,0.0,0.0,0.0,1.0,1.0,8,0.3721343373226626,1800,0.16071428571428573,53.0,0.6554054054054054,0.4318845872899928,0,Targeted Persuader,-2.46316162747863,0.254243429718649,1233.3333333333333
AR13276242677898149889,Giffords PAC,1927000,265,59,9780.50847457627,403440.6779661017,0.03071637669496724,6.694915254237288,1.0,0.0,0.0,39.05084745762712,1.0,1.0,0.423728813559322,0.288135593220339,0.288135593220339,0.864406779661017,0.0,0.8135593220338984,0.8135593220338984,22,1.5498499264447732,432000,0.2242059373053768,52.0,0.2810620203277328,0.15629841307826622,0,Targeted Persuader,-3.8720594058575686,1.8411687287662517,32661.01694915254
AR11841802937670041601,Giovanni Chavez,300,6,3,83.33333333333333,79166.66666666667,0.001731868131868132,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,5,0.37267799624996495,200,0.3333333333333333,51.0,0.019230769230769232,0.01923076923076923,0,Targeted Persuader,-2.6715330835061453,1.013486850318278,100.0
AR09235632149850226689,Rakhi Israni for Congress,100,1,1,150.0,500.0,0.3,12.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,100,0.5,51.0,0.16666666666666666,0.16666666666666669,1,Hyper-Local Grassroots,3.302262844879602,-0.5235393995548616,100.0
AR17714863951205892097,FAMILIES FOR A VIBRANT SF % VIEW AVENUE GROUP LLC,9700,4,4,2375.0,14250.0,0.18165413533834585,18.5,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.668488671169887,3000,0.30927835051546393,53.0,0.8648648648648649,0.7492086681275874,1,Hyper-Local Grassroots,2.7663169507005265,-1.5928663170681896,2425.0
AR14645100569618808833,Carter For Superintendent 2022,1700,25,25,98.0,22800.0,0.06610183176300824,21.48,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7888106377466154,600,0.3333333333333333,51.0,0.23880597014925373,0.06838939630207176,1,Hyper-Local Grassroots,2.273442760284175,1.8659741337895561,68.0
AR05692824394586390529,JAMIE FOR BART,2900,125,125,58.4,4336.0,0.056830154173312074,3.288,0.008,0.008,0.984,47.928,0.2,0.008,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,4,1.2578641509408806,2100,0.7,51.0,0.35443037974683544,0.13379266143246268,1,Hyper-Local Grassroots,1.4602231172299072,1.4702154664303473,23.2
AR04817135126196518913,Blake A. Dellinger,1500,1,1,1250.0,75000.0,0.016666666666666666,19.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6888321972137824,700,0.5,32.0,0.6521739130434783,0.4404536862003781,1,Hyper-Local Grassroots,2.665090676348923,-1.001239889215628,1500.0
AR07361885725609951233,Ann Hsu for San Francisco Board of Education 2022,400,1,1,450.0,4500.0,0.1,36.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.3872983346207417,200,0.25,53.0,0.26666666666666666,0.12000000000000001,1,Hyper-Local Grassroots,3.0365931665544474,0.22211593195224097,400.0
AR01093194452438089729,FELIPE MARTIN FOR ELK GROVE CITY COUNCIL 2022,200,1,1,150.0,500.0,0.3,29.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,100,0.2,51.0,0.6666666666666666,0.5555555555555556,1,Hyper-Local Grassroots,3.2040290608425193,-1.4343646167076323,200.0
AR09408495022917025793,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,30300,2,2,15000.0,1150000.0,0.019372549019607842,75.0,0.0,1.0,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5466130402184225,4400,0.1456953642384106,51.0,0.9099378881987578,0.8286717333436212,1,Hyper-Local Grassroots,2.6307078013331338,-1.2654684911427967,15150.0
AR03198031136773111809,BRYNNE KENNEDY FOR CONGRESS,78300,99,99,802.020202020202,56883.83838383838,0.06340803166283981,24.67676767676768,0.42424242424242425,0.5757575757575758,0.0,436.1313131313131,0.42424242424242425,0.42424242424242425,0.1111111111111111,0.10606060606060606,0.20707070707070707,0.16161616161616163,0.030303030303030304,0.030303030303030304,0.030303030303030304,45,1.335538492959914,10700,0.13527180783817952,51.0,0.9176755447941889,0.8426765707719455,1,Hyper-Local Grassroots,-0.05990856718347638,-0.5268346759041383,790.9090909090909
AR11260741261780320257,"Yes on A: Community Experts United for Homelessness and Housing Solutions, a Coalition of Nonprofit Organizations and Housing Advocates",14300,1,1,12500.0,2750000.0,0.004545454545454545,9.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.39837001756988594,9100,0.6408450704225352,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.8220022659365249,-2.606010100998303,14300.0
AR18112533237975744513,APCO Worldwide LLC,1000,2,2,500.0,60000.0,0.008321678321678322,24.0,1.0,0.0,0.0,4.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,0.6928203230275509,500,0.5,1.0,1.0,1.0,0,Targeted Persuader,-3.0961683856484385,-2.1612753088037944,500.0
AR13254569104691429377,FAULCONER FOR GOVERNOR EXPLORATORY COMMITTEE 2022,1700,13,11,140.9090909090909,24909.090909090908,0.07456418732782369,5.363636363636363,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6546536707079771,400,0.25,51.0,0.22727272727272727,0.06336088154269971,1,Hyper-Local Grassroots,2.835559312140397,0.7020417893009888,154.54545454545453
AR05764238499444162561,FAMILY FARMERS AGAINST PROP 15 - STOP HIGHER FOOD TAXES,22800,124,124,207.66129032258064,51681.45161290323,0.029445783295014297,8.661290322580646,0.016129032258064516,0.0,0.9838709677419355,89.91935483870968,0.016129032258064516,0.016129032258064516,0.005376344086021505,0.005376344086021505,0.005376344086021505,0.0,0.0,0.0,0.0,9,0.6669767861335184,5200,0.22807017543859648,52.0,0.7838827838827839,0.6162299239222314,1,Hyper-Local Grassroots,1.8080941710263116,0.5716199925995952,183.8709677419355
AR15369009129741877249,Adam Lui,100,17,17,50.0,500.0,0.1,3.9411764705882355,1.0,0.0,0.0,2.0,1.0,1.0,0.5686274509803921,0.2156862745098039,0.2156862745098039,0.0,0.0,0.0,0.0,7,0.0,100,0.14285714285714285,12.0,0.08333333333333333,0.08333333333333334,0,Targeted Persuader,-2.5047503628375742,0.9566913847772697,5.882352941176471
AR17248417549238927361,CLUB FOR GROWTH,27300,18,2,1750.0,90000.0,0.019504643962848296,7.0,1.0,0.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,34,2.2030325149136982,6600,0.22916666666666666,51.0,0.1595744680851064,0.06591720738393442,0,Targeted Persuader,-2.85351585303856,1.5905882863470093,13650.0
AR11820586297444007937,Lucero for Congress Inc,3000,17,16,212.5,11625.0,0.0784067550096962,19.0625,0.125,0.6875,0.1875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31,0.23459582368351314,200,0.06060606060606061,42.0,0.6744186046511628,0.46241211465657117,1,Hyper-Local Grassroots,2.337799737358057,0.2534311089742497,187.5
AR06950056292442439681,Coalition to Re-elect Alex Lee for Assembly 2022,3100,1,1,3250.0,17500.0,0.18571428571428572,11.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.2443420336765103,2500,0.8064516129032258,51.0,0.325,0.11593749999999999,1,Hyper-Local Grassroots,2.946035852177921,-0.43370568152229827,3100.0
AR03316081628618424321,REPRODUCTIVE FREEDOM FOR ALL FOUNDATION,159600,13,3,15833.333333333334,891666.6666666666,0.017734204793028324,13.0,1.0,0.0,0.0,3.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,3,0.868939645957015,86900,0.5444862155388471,22.0,0.3048327137546468,0.2494261027656088,0,Targeted Persuader,-3.9494819998321438,0.6300145300400409,53200.0
AR16285491653911773185,CONNIE CHAN FOR SUPERVISOR 2020,6700,5,5,1370.0,151000.0,0.020638535733272574,35.8,0.0,0.6,0.4,6.0,0.4,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,12,0.7142096223642586,1200,0.1791044776119403,52.0,0.5517241379310345,0.3084126040428059,1,Hyper-Local Grassroots,1.268161201270735,0.6111035750181397,1340.0
AR00851982199967186945,Satvinder Singh,0,5,5,50.0,104100.0,0.020511413732466365,6.6,1.0,0.0,0.0,82.8,0.2,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,Hyper-Local Grassroots,0.7509309490339731,1.0634564917236808,0.0
AR00923713324951011329,REP. BRAD SHERMAN - U.S. HOUSE OF REPRESENTATIVES,13400,7,7,1864.2857142857142,193714.2857142857,0.011112522398236683,22.142857142857142,1.0,0.0,0.0,33.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2857142857142857,0.2857142857142857,22,1.547061718486812,3600,0.26666666666666666,17.0,0.8874172185430463,0.788254901100829,0,Targeted Persuader,-3.0812110682832903,-0.6714911870012577,1914.2857142857142
